Rank by t,Freq,Freq(L),Freq(R),t值,搭配词
13966,1,1,0,0.900891,欢欣/a
13967,1,0,1,0.900891,紫/a
13968,1,1,0,0.900891,丰满/a
13969,1,0,1,0.900891,心态/n
13970,1,1,0,0.900891,股票/n
13971,1,0,1,0.900891,嗳/e
13972,1,1,0,0.900891,月香/n
13973,1,1,0,0.900891,张亮/nr
13974,1,1,0,0.900891,看报/v
13975,1,1,0,0.900891,受苦/v
13976,1,0,1,0.900891,活泼/a
13977,1,0,1,0.900891,啊呀/e
13978,1,1,0,0.900891,金钱/n
13979,1,1,0,0.900891,周敏/nr
13980,1,0,1,0.900891,法郎/n
13981,1,1,0,0.900891,贼/n
13982,1,0,1,0.900891,叹气/v
13983,1,1,0,0.900891,不得而知/i
13984,1,0,1,0.900891,记下/n
13985,1,0,1,0.900891,两片/m
13986,1,0,1,0.900891,图书室/n
13987,1,1,0,0.900891,雨衣/n
13988,1,1,0,0.900891,蹙/vg
13989,1,1,0,0.900891,罗斯/nr
13990,1,1,0,0.900891,小津/nr
13991,1,0,1,0.900891,三条/m
13992,1,0,1,0.900891,大桥/ns
13993,1,1,0,0.900891,搜查/vn
13994,1,1,0,0.900891,肺腑/n
13995,1,1,0,0.900891,图案/n
13996,1,1,0,0.900891,党员/n
13997,1,0,1,0.900891,无辜/n
13998,1,0,1,0.900891,向往/d
13999,1,1,0,0.900891,千方百计/i
14000,1,0,1,0.900891,表白/v
14001,1,1,0,0.900891,卡西/nrt
14002,1,1,0,0.900891,张氏/nr
14003,1,0,1,0.900891,循声/d
14004,1,1,0,0.900891,房檐/n
14005,1,1,0,0.900891,一战/j
14006,1,1,0,0.900891,亡灵/n
14007,1,1,0,0.900891,科拉/nrt
14008,1,1,0,0.900891,湖上/s
14009,1,1,0,0.900891,呼救/v
14010,1,0,1,0.900891,好听/v
14011,1,0,1,0.900891,连长/v
14012,1,1,0,0.900891,期望/v
14013,1,1,0,0.900891,深思/n
14014,1,0,1,0.900891,树篱/n
14015,1,1,0,0.900891,赞赏/v
14016,1,1,0,0.900891,驱散/v
14017,1,1,0,0.900891,回屋/v
14018,1,1,0,0.900891,维奇/nrt
14019,1,0,1,0.900891,细微/a
14020,1,1,0,0.900891,市郊/s
14021,1,0,1,0.900891,沼泽地/n
14022,1,1,0,0.900891,天国/ns
14023,1,1,0,0.900891,吃喝/v
14024,1,1,0,0.900891,迷糊/a
14025,1,0,1,0.900891,嗡嗡声/z
14026,1,1,0,0.900891,闲聊/v
14027,1,1,0,0.900891,洗脸/v
14028,1,0,1,0.900891,尔特/nrt
14029,1,0,1,0.900891,律/nr
14030,1,0,1,0.900891,价钱/n
14031,1,1,0,0.900891,十天/m
14032,1,0,1,0.900891,老太爷/nr
14033,2,1,1,0.888609,接受/v
14034,2,0,2,0.888609,骑/v
14035,2,0,2,0.888609,没什么/l
14036,3,3,0,0.888047,只要/c
14037,3,0,3,0.888047,头发/n
14038,1,1,0,0.876114,鞭子/n
14039,1,0,1,0.876114,保佑/v
14040,1,0,1,0.876114,呼/zg
14041,1,1,0,0.876114,吞/v
14042,1,1,0,0.876114,小桥/nr
14043,1,0,1,0.876114,活/v
14044,1,0,1,0.876114,孙少平/nr
14045,1,0,1,0.876114,摧毁/v
14046,1,1,0,0.876114,很/a
14047,1,0,1,0.876114,耳语/n
14048,1,0,1,0.876114,尝试/vn
14049,1,0,1,0.876114,流血/v
14050,1,0,1,0.876114,最为/d
14051,1,1,0,0.876114,老人家/n
14052,1,1,0,0.876114,眉/n
14053,1,0,1,0.876114,手头/n
14054,1,1,0,0.876114,汹涌/v
14055,1,1,0,0.876114,每每/d
14056,1,1,0,0.876114,尽可能/d
14057,1,1,0,0.876114,哲学/n
14058,1,0,1,0.876114,脱下/v
14059,1,0,1,0.876114,让步/v
14060,1,1,0,0.876114,一盆/m
14061,1,0,1,0.876114,宽松/a
14062,1,1,0,0.876114,过世/t
14063,1,1,0,0.876114,水塘/n
14064,1,1,0,0.876114,狂吠/n
14065,1,1,0,0.876114,得不到/v
14066,1,1,0,0.876114,进一步/d
14067,1,1,0,0.876114,笼/n
14068,1,0,1,0.876114,怪叫/v
14069,1,1,0,0.876114,丢掉/v
14070,1,0,1,0.876114,拴/v
14071,1,0,1,0.876114,一帮/m
14072,1,0,1,0.876114,息/zg
14073,1,0,1,0.876114,捉住/v
14074,1,0,1,0.876114,皮埃尔/nr
14075,1,0,1,0.876114,门帘/n
14076,1,0,1,0.876114,回顾/v
14077,1,0,1,0.876114,狠心/d
14078,1,1,0,0.876114,皮尔逊/nr
14079,1,1,0,0.876114,郭祥/nr
14080,1,1,0,0.876114,铁链/n
14081,1,0,1,0.876114,驶来/v
14082,1,0,1,0.876114,重重/a
14083,1,0,1,0.876114,直刺/v
14084,1,0,1,0.876114,语声/n
14085,1,0,1,0.876114,咬住/v
14086,1,1,0,0.876114,齐/a
14087,1,0,1,0.876114,要么/c
14088,1,0,1,0.876114,胆子/n
14089,1,0,1,0.876114,支撑/v
14090,1,1,0,0.876114,有天/r
14091,1,0,1,0.876114,军装/n
14092,1,1,0,0.876114,不下/v
14093,1,1,0,0.876114,共/d
14094,1,0,1,0.876114,有气无力/l
14095,1,1,0,0.876114,侦察员/n
14096,1,1,0,0.876114,叶碧秋/nr
14097,1,1,0,0.876114,斯文/nr
14098,1,1,0,0.876114,4/m
14099,1,0,1,0.876114,小提琴/nr
14100,1,1,0,0.876114,剧本/n
14101,1,0,1,0.876114,下床/v
14102,1,1,0,0.876114,通/p
14103,1,0,1,0.876114,遮掩/v
14104,1,1,0,0.876114,大致/d
14105,1,1,0,0.876114,房客/j
14106,1,1,0,0.876114,音调/n
14107,1,1,0,0.876114,思/n
14108,1,1,0,0.876114,投降/v
14109,1,1,0,0.876114,千真万确/i
14110,1,1,0,0.876114,熟/a
14111,1,1,0,0.876114,人儿/n
14112,1,1,0,0.876114,樱桃/n
14113,1,1,0,0.876114,神经过敏/l
14114,1,1,0,0.876114,便于/v
14115,1,0,1,0.876114,比起/v
14116,1,0,1,0.876114,轰鸣/v
14117,1,1,0,0.876114,喷/v
14118,1,1,0,0.876114,极点/d
14119,1,0,1,0.876114,自私/a
14120,1,1,0,0.876114,献出/v
14121,1,0,1,0.876114,无话可说/l
14122,1,1,0,0.876114,个儿/n
14123,1,0,1,0.876114,不用说/l
14124,1,1,0,0.876114,实/n
14125,1,0,1,0.876114,妒忌/v
14126,1,1,0,0.876114,转来转去/i
14127,1,1,0,0.876114,点着/v
14128,1,1,0,0.876114,瞎/v
14129,1,0,1,0.876114,温斯顿/nr
14130,1,0,1,0.876114,德罗/nrt
14131,1,1,0,0.876114,被单/a
14132,1,1,0,0.876114,鼠疫/n
14133,1,1,0,0.876114,九月/t
14134,1,1,0,0.876114,演讲/v
14135,1,1,0,0.876114,影/vn
14136,1,1,0,0.876114,忘却/v
14137,1,1,0,0.876114,笑嘻嘻/z
14138,1,1,0,0.876114,无动于衷/i
14139,1,0,1,0.876114,惆怅/a
14140,1,0,1,0.876114,极端/n
14141,1,0,1,0.876114,货车/n
14142,1,0,1,0.876114,东面/f
14143,1,1,0,0.876114,莎/nr
14144,1,0,1,0.876114,炯炯/z
14145,1,0,1,0.876114,移开/v
14146,1,1,0,0.876114,兄/n
14147,1,1,0,0.876114,炸药/n
14148,1,1,0,0.876114,算盘/v
14149,1,1,0,0.876114,小时候/n
14150,1,0,1,0.876114,荷包/n
14151,1,1,0,0.876114,说谎/v
14152,1,0,1,0.876114,帘子/n
14153,1,1,0,0.876114,着急/a
14154,1,1,0,0.876114,大伙/n
14155,1,1,0,0.876114,赛娜/nr
14156,1,0,1,0.876114,怀中/s
14157,1,0,1,0.876114,沙龙/nr
14158,1,0,1,0.876114,波涛/nr
14159,1,0,1,0.876114,病态/n
14160,1,0,1,0.876114,踩/zg
14161,1,1,0,0.876114,汽水/n
14162,1,0,1,0.876114,张/nr
14163,1,1,0,0.876114,滑稽/a
14164,1,1,0,0.876114,悄无声息/l
14165,1,0,1,0.876114,怔住/v
14166,1,1,0,0.876114,愤恨/v
14167,1,0,1,0.876114,拥抱着/l
14168,1,0,1,0.876114,泪光/n
14169,1,0,1,0.876114,惘然/z
14170,1,1,0,0.876114,八个/m
14171,1,1,0,0.876114,密布/v
14172,1,1,0,0.876114,浮士德/nr
14173,1,0,1,0.876114,张口/nr
14174,1,0,1,0.876114,给予/v
14175,1,0,1,0.876114,迫切/a
14176,1,1,0,0.876114,瘸/v
14177,1,1,0,0.876114,马厩/n
14178,1,0,1,0.876114,呕吐/v
14179,1,1,0,0.876114,节奏/n
14180,1,0,1,0.876114,传给/v
14181,1,1,0,0.876114,拔/v
14182,1,0,1,0.876114,小白狗/nr
14183,1,1,0,0.876114,伊/ns
14184,1,1,0,0.876114,吭/v
14185,1,1,0,0.876114,萨拉/nrt
14186,1,0,1,0.876114,家族/nz
14187,1,0,1,0.876114,村舍/n
14188,1,1,0,0.876114,氛围/n
14189,1,0,1,0.876114,紧咬/v
14190,1,0,1,0.876114,伯爵夫人/nr
14191,1,1,0,0.876114,蜂/n
14192,1,1,0,0.876114,原是/d
14193,1,1,0,0.876114,霍华德/nr
14194,1,1,0,0.876114,几位/m
14195,1,1,0,0.876114,承担/v
14196,1,0,1,0.876114,噩梦/n
14197,1,0,1,0.876114,车里/s
14198,1,0,1,0.876114,步/q
14199,1,1,0,0.876114,甘道夫/nr
14200,1,1,0,0.876114,边境/n
14201,1,0,1,0.876114,死死/v
14202,1,1,0,0.876114,身前/s
14203,1,1,0,0.876114,作战/v
14204,1,1,0,0.876114,市民/n
14205,1,1,0,0.876114,筷子/n
14206,1,1,0,0.876114,西莉亚/nr
14207,1,1,0,0.876114,卢克/nr
14208,1,0,1,0.876114,医/n
14209,1,1,0,0.876114,良好/a
14210,1,1,0,0.876114,当兵/n
14211,1,1,0,0.876114,奎尔/nrt
14212,1,1,0,0.876114,那会儿/r
14213,1,1,0,0.876114,感冒/v
14214,1,1,0,0.876114,恶作剧/n
14215,1,1,0,0.876114,黎明/nr
14216,1,0,1,0.876114,雷夫德/nr
14217,1,1,0,0.876114,原文/n
14218,1,0,1,0.876114,察看/v
14219,1,1,0,0.876114,电影院/n
14220,1,1,0,0.876114,川/j
14221,1,1,0,0.876114,留心/v
14222,1,0,1,0.876114,扑上来/l
14223,1,0,1,0.876114,堵住/v
14224,1,0,1,0.876114,吸引住/l
14225,1,0,1,0.876114,羞耻/a
14226,1,0,1,0.876114,瘫软/v
14227,1,0,1,0.876114,全速/ad
14228,1,0,1,0.876114,浪潮/n
14229,1,1,0,0.876114,不加思索/i
14230,1,1,0,0.876114,评价/n
14231,1,0,1,0.876114,容貌/n
14232,1,1,0,0.876114,想念/v
14233,1,0,1,0.876114,拧/v
14234,1,0,1,0.876114,眨眼/v
14235,1,1,0,0.876114,窟窿/n
14236,1,1,0,0.876114,大黄/b
14237,1,1,0,0.876114,年间/t
14238,1,1,0,0.876114,惊叹/v
14239,1,1,0,0.876114,凭着/p
14240,1,1,0,0.876114,全力/n
14241,1,1,0,0.876114,闪闪发光/n
14242,1,1,0,0.876114,见见/v
14243,1,1,0,0.876114,主公/n
14244,1,0,1,0.876114,租/v
14245,1,0,1,0.876114,品尝/v
14246,1,1,0,0.876114,整天/m
14247,1,1,0,0.876114,巴克斯/nr
14248,1,0,1,0.876114,薛/nr
14249,1,1,0,0.876114,郁闷/a
14250,1,1,0,0.876114,小岛/n
14251,1,1,0,0.876114,门/s
14252,1,0,1,0.876114,纪子/n
14253,1,0,1,0.876114,即便/c
14254,1,1,0,0.876114,关/n
14255,1,0,1,0.876114,最最/d
14256,1,0,1,0.876114,泪花/n
14257,1,0,1,0.876114,杀害/v
14258,1,0,1,0.876114,市/n
14259,1,0,1,0.876114,猝然/d
14260,1,0,1,0.876114,铜/n
14261,1,1,0,0.876114,马利/nr
14262,1,1,0,0.876114,汀/ns
14263,1,1,0,0.876114,戴尔/nr
14264,1,1,0,0.876114,轻手轻脚/z
14265,1,0,1,0.876114,坑/n
14266,1,1,0,0.876114,谜/n
14267,1,1,0,0.876114,吉米/nrt
14268,1,1,0,0.876114,淹死/v
14269,1,1,0,0.876114,男朋友/n
14270,1,0,1,0.876114,玻璃门/n
14271,1,1,0,0.876114,查/v
14272,1,0,1,0.876114,砖/n
14273,1,0,1,0.876114,纷乱/d
14274,1,1,0,0.876114,头领/n
14275,1,1,0,0.876114,生意/v
14276,1,0,1,0.876114,骇人/n
14277,1,1,0,0.876114,特拉/nrt
14278,1,0,1,0.876114,分离/v
14279,1,1,0,0.876114,凉爽/a
14280,1,1,0,0.876114,遗弃/v
14281,1,1,0,0.876114,雾气/n
14282,1,0,1,0.876114,心慌意乱/i
14283,1,1,0,0.876114,略略/v
14284,1,0,1,0.876114,手段/n
14285,1,1,0,0.876114,顾不上/l
14286,1,0,1,0.876114,剧/n
14287,1,0,1,0.876114,劈头盖脸/i
14288,1,1,0,0.876114,十一点/m
14289,1,1,0,0.876114,脉搏/n
14290,1,1,0,0.876114,着想/v
14291,1,1,0,0.876114,纤细/a
14292,1,1,0,0.876114,０/x
14293,1,1,0,0.876114,穆罕默德/nrt
14294,1,1,0,0.876114,陶醉/nr
14295,1,1,0,0.876114,售票员/n
14296,1,1,0,0.876114,由此/c
14297,1,1,0,0.876114,喽/zg
14298,1,1,0,0.876114,烦闷/a
14299,1,0,1,0.876114,达尔/nrt
14300,1,1,0,0.876114,杯酒/n
14301,1,0,1,0.876114,笼罩着/y
14302,1,0,1,0.876114,脱掉/v
14303,1,1,0,0.876114,刽子手/n
14304,1,1,0,0.876114,迈/v
14305,1,1,0,0.876114,主席/n
14306,1,0,1,0.876114,反常/d
14307,1,0,1,0.876114,文件/n
14308,1,0,1,0.876114,了让/v
14309,1,0,1,0.876114,光辉/nr
14310,1,0,1,0.876114,立正/d
14311,1,0,1,0.876114,幻象/n
14312,1,0,1,0.876114,通向/n
14313,1,1,0,0.876114,加强/v
14314,1,1,0,0.876114,催促/v
14315,1,1,0,0.876114,稿子/n
14316,1,0,1,0.876114,挥动/v
14317,1,1,0,0.876114,琼斯/nrt
14318,1,0,1,0.876114,手稿/n
14319,1,1,0,0.876114,上床/v
14320,1,1,0,0.876114,长椅/n
14321,1,1,0,0.876114,从容/v
14322,1,0,1,0.876114,史天雄/nr
14323,1,1,0,0.876114,扣子/n
14324,1,1,0,0.876114,后者/n
14325,1,0,1,0.876114,原以为/nr
14326,1,1,0,0.876114,情妇/n
14327,1,1,0,0.876114,各种各样/l
14328,1,0,1,0.876114,荷/ng
14329,1,0,1,0.876114,娃/ng
14330,1,1,0,0.876114,信吾/nz
14331,1,0,1,0.876114,闷闷不乐/i
14332,1,1,0,0.876114,看不清楚/l
14333,1,1,0,0.876114,嘉莉/nr
14334,1,0,1,0.876114,两侧/f
14335,1,0,1,0.876114,八年/t
14336,1,1,0,0.876114,报上/v
14337,1,1,0,0.876114,兴/v
14338,1,1,0,0.876114,不小/a
14339,1,1,0,0.876114,碰巧/d
14340,1,0,1,0.876114,未能/v
14341,1,0,1,0.876114,迷信/v
14342,1,1,0,0.876114,催/v
14343,1,0,1,0.876114,迈克尔/nrt
14344,1,1,0,0.876114,爱芙姬/nr
14345,1,0,1,0.876114,好多年/m
14346,1,0,1,0.876114,面向/n
14347,1,0,1,0.876114,所致/c
14348,1,1,0,0.876114,胸部/n
14349,1,1,0,0.876114,好看/v
14350,1,1,0,0.876114,f/eng
14351,1,0,1,0.876114,兰妮/nrt
14352,1,1,0,0.876114,视力/n
14353,1,1,0,0.876114,宇宙/n
14354,1,0,1,0.876114,威严/a
14355,1,0,1,0.876114,放肆/d
14356,1,0,1,0.876114,曙光/nz
14357,1,1,0,0.876114,鞋子/n
14358,1,1,0,0.876114,汪精卫/nr
14359,1,1,0,0.876114,反光/v
14360,1,0,1,0.876114,对准/n
14361,1,0,1,0.876114,平坦/a
14362,1,0,1,0.876114,恶劣/a
14363,1,1,0,0.876114,一刻钟/m
14364,1,1,0,0.876114,公馆/n
14365,1,0,1,0.876114,具体/a
14366,1,0,1,0.876114,薄/a
14367,1,0,1,0.876114,虔诚/a
14368,1,0,1,0.876114,张口结舌/i
14369,1,1,0,0.876114,门厅/n
14370,1,1,0,0.876114,风格/n
14371,1,0,1,0.876114,隐隐/z
14372,1,1,0,0.876114,钩/n
14373,1,0,1,0.876114,蛋糕/n
14374,1,1,0,0.876114,天黑/ns
14375,1,0,1,0.876114,佣人/n
14376,1,0,1,0.876114,婊子/n
14377,1,0,1,0.876114,一整天/m
14378,1,1,0,0.876114,谢/v
14379,1,1,0,0.876114,西蒙/ns
14380,1,1,0,0.876114,当真/d
14381,1,1,0,0.876114,五富/nz
14382,1,0,1,0.876114,说来/v
14383,1,1,0,0.876114,兰茨/nrt
14384,1,1,0,0.876114,叉/n
14385,1,1,0,0.876114,河/n
14386,1,1,0,0.876114,隐藏/v
14387,1,0,1,0.876114,揭示/v
14388,1,1,0,0.876114,忠/nr
14389,1,1,0,0.876114,实验/vn
14390,1,0,1,0.876114,听任/v
14391,1,1,0,0.876114,搜寻/v
14392,1,1,0,0.876114,袜子/n
14393,1,0,1,0.876114,狗叫/v
14394,1,0,1,0.876114,碎裂/v
14395,1,1,0,0.876114,巡视/v
14396,1,1,0,0.876114,八点/m
14397,1,0,1,0.876114,奥布杜利娅/nrt
14398,1,0,1,0.876114,病重/n
14399,1,0,1,0.876114,马蹄/n
14400,1,1,0,0.876114,越发/d
14401,1,1,0,0.876114,马吕斯/nr
14402,1,1,0,0.876114,住宅区/n
14403,1,0,1,0.876114,一幢/m
14404,1,1,0,0.876114,消除/v
14405,1,0,1,0.876114,房东/n
14406,1,1,0,0.876114,严/a
14407,1,1,0,0.876114,哨兵/n
14408,5,1,4,0.873140,马上/d
14409,2,0,2,0.871089,自/p
14410,2,1,1,0.871089,每/r
14411,2,1,1,0.853569,推/v
14412,2,1,1,0.853569,从前/t
14413,2,1,1,0.853569,落/v
14414,1,0,1,0.851337,哄/v
14415,1,0,1,0.851337,约会/n
14416,1,0,1,0.851337,两三个/m
14417,1,0,1,0.851337,星期天/t
14418,1,1,0,0.851337,不算/v
14419,1,0,1,0.851337,星期四/t
14420,1,0,1,0.851337,打得/v
14421,1,0,1,0.851337,孤岛/n
14422,1,1,0,0.851337,松树/nr
14423,1,1,0,0.851337,威/ns
14424,1,0,1,0.851337,直挺挺/z
14425,1,1,0,0.851337,市场/n
14426,1,0,1,0.851337,脑际/n
14427,1,1,0,0.851337,辨认/v
14428,1,0,1,0.851337,炸弹/n
14429,1,1,0,0.851337,约莫/nrt
14430,1,0,1,0.851337,相貌/n
14431,1,1,0,0.851337,茅屋/n
14432,1,1,0,0.851337,广阔/a
14433,1,1,0,0.851337,河滩/ns
14434,1,1,0,0.851337,乐曲/n
14435,1,1,0,0.851337,不通/a
14436,1,0,1,0.851337,一腔/m
14437,1,0,1,0.851337,少有/v
14438,1,0,1,0.851337,钢铁/n
14439,1,0,1,0.851337,转而/c
14440,1,0,1,0.851337,车头/n
14441,1,1,0,0.851337,苦笑/v
14442,1,0,1,0.851337,风吹/v
14443,1,0,1,0.851337,潮/n
14444,1,0,1,0.851337,欣喜/a
14445,1,0,1,0.851337,空旷/nr
14446,1,1,0,0.851337,意愿/n
14447,1,0,1,0.851337,去一趟/v
14448,1,0,1,0.851337,雨声/n
14449,1,0,1,0.851337,基/a
14450,1,1,0,0.851337,堤岸/s
14451,1,0,1,0.851337,脱口而出/i
14452,1,0,1,0.851337,不自在/d
14453,1,1,0,0.851337,维德/nrt
14454,1,1,0,0.851337,女神/n
14455,1,0,1,0.851337,车夫/n
14456,1,0,1,0.851337,南/f
14457,1,1,0,0.851337,物品/n
14458,1,0,1,0.851337,吓呆了/y
14459,1,0,1,0.851337,这样一来/l
14460,1,1,0,0.851337,点子/n
14461,1,1,0,0.851337,铁轨/n
14462,1,1,0,0.851337,大楼/n
14463,1,1,0,0.851337,伴随/v
14464,1,0,1,0.851337,那段/r
14465,1,1,0,0.851337,吕西安/nr
14466,1,0,1,0.851337,维也纳/ns
14467,1,1,0,0.851337,铁路/n
14468,1,0,1,0.851337,挪动/v
14469,1,0,1,0.851337,拿到/v
14470,1,1,0,0.851337,解放/v
14471,1,0,1,0.851337,智慧/nr
14472,1,1,0,0.851337,这一下/l
14473,1,0,1,0.851337,带走/v
14474,1,1,0,0.851337,砍/v
14475,1,0,1,0.851337,静静/nr
14476,1,1,0,0.851337,疲劳/a
14477,1,0,1,0.851337,导致/v
14478,1,1,0,0.851337,见鬼/v
14479,1,0,1,0.851337,确信/v
14480,1,0,1,0.851337,条件/n
14481,1,1,0,0.851337,尊严/a
14482,1,0,1,0.851337,童年时代/t
14483,1,0,1,0.851337,购买/v
14484,1,0,1,0.851337,舞厅/n
14485,1,1,0,0.851337,街灯/n
14486,1,1,0,0.851337,当做/v
14487,1,1,0,0.851337,格斯/nrt
14488,1,0,1,0.851337,一株/m
14489,1,1,0,0.851337,倏忽/d
14490,1,1,0,0.851337,里奇/nrt
14491,1,1,0,0.851337,回音/n
14492,1,0,1,0.851337,传/v
14493,1,0,1,0.851337,块/zg
14494,1,1,0,0.851337,今/zg
14495,1,1,0,0.851337,三十/m
14496,1,1,0,0.851337,监视/v
14497,1,1,0,0.851337,蒙特/ns
14498,1,1,0,0.851337,驶去/v
14499,1,1,0,0.851337,毁掉/v
14500,1,0,1,0.851337,睫毛/n
14501,1,1,0,0.851337,看书/v
14502,1,1,0,0.851337,听从/v
14503,1,1,0,0.851337,前行/v
14504,1,0,1,0.851337,躲到/v
14505,1,1,0,0.851337,塞进/nr
14506,1,1,0,0.851337,狄恩/nr
14507,1,1,0,0.851337,鹿/nr
14508,1,1,0,0.851337,烦/v
14509,1,0,1,0.851337,名义/n
14510,1,0,1,0.851337,炉/n
14511,1,1,0,0.851337,独自一人/i
14512,1,0,1,0.851337,栽/v
14513,1,1,0,0.851337,信徒/n
14514,1,0,1,0.851337,争辩/v
14515,1,1,0,0.851337,里边/f
14516,1,0,1,0.851337,其它/r
14517,1,0,1,0.851337,嘉尔卡/nr
14518,1,1,0,0.851337,农场/n
14519,1,1,0,0.851337,打雷/v
14520,1,0,1,0.851337,劝告/v
14521,1,0,1,0.851337,遗产/vn
14522,1,1,0,0.851337,判决/v
14523,1,1,0,0.851337,猜到/v
14524,1,1,0,0.851337,饮料/n
14525,1,0,1,0.851337,惊异/a
14526,1,1,0,0.851337,冷不防/v
14527,1,0,1,0.851337,虚伪/a
14528,1,0,1,0.851337,斯塔/nrt
14529,1,1,0,0.851337,制度/n
14530,1,1,0,0.851337,桃子/n
14531,1,0,1,0.851337,桩/q
14532,1,1,0,0.851337,格朗/nr
14533,1,1,0,0.851337,驶过/v
14534,1,0,1,0.851337,雕像/n
14535,1,1,0,0.851337,突出/v
14536,1,1,0,0.851337,男爵/n
14537,1,1,0,0.851337,党项/n
14538,1,0,1,0.851337,打发/v
14539,1,1,0,0.851337,衬衣/n
14540,1,1,0,0.851337,宝贵/nr
14541,1,1,0,0.851337,修道院/nr
14542,1,1,0,0.851337,大娘/n
14543,1,0,1,0.851337,石板/n
14544,1,1,0,0.851337,要塞/v
14545,1,1,0,0.851337,倾向/v
14546,1,1,0,0.851337,劲/n
14547,1,0,1,0.851337,气球/n
14548,1,1,0,0.851337,太阳穴/ns
14549,1,0,1,0.851337,天边/s
14550,1,0,1,0.851337,散开/v
14551,1,1,0,0.851337,眼珠/n
14552,1,0,1,0.851337,叔父/n
14553,1,1,0,0.851337,不得了/l
14554,1,1,0,0.851337,儿童/n
14555,1,1,0,0.851337,感到高兴/l
14556,1,0,1,0.851337,长/n
14557,1,1,0,0.851337,价值/n
14558,1,0,1,0.851337,真情/n
14559,1,1,0,0.851337,西瓜/ns
14560,1,1,0,0.851337,拉腊/ns
14561,1,1,0,0.851337,办公/n
14562,1,1,0,0.851337,束缚/vn
14563,1,0,1,0.851337,贝克/nr
14564,1,1,0,0.851337,滚滚/z
14565,1,0,1,0.851337,星期六/t
14566,1,1,0,0.851337,人员/n
14567,1,0,1,0.851337,不止一次/l
14568,1,0,1,0.851337,供/v
14569,1,1,0,0.851337,音乐会/nt
14570,1,1,0,0.851337,误会/n
14571,1,0,1,0.851337,建造/v
14572,1,1,0,0.851337,丝/m
14573,1,0,1,0.851337,车速/n
14574,1,1,0,0.851337,忽/d
14575,1,0,1,0.851337,开门/v
14576,1,0,1,0.851337,清新/a
14577,1,0,1,0.851337,听不清/v
14578,1,1,0,0.851337,明娜/nr
14579,1,1,0,0.851337,珠/ns
14580,1,0,1,0.851337,大/m
14581,1,1,0,0.851337,平日/t
14582,1,0,1,0.851337,这段/r
14583,1,1,0,0.851337,费尔/nr
14584,1,0,1,0.851337,越来越近/nr
14585,1,0,1,0.851337,宛若/nr
14586,1,0,1,0.851337,住宅/n
14587,1,1,0,0.851337,刺眼/v
14588,1,1,0,0.851337,投机/n
14589,1,0,1,0.851337,杏园/ns
14590,1,1,0,0.851337,孤苦伶仃/i
14591,1,1,0,0.851337,礼拜/ns
14592,1,0,1,0.851337,识/v
14593,1,1,0,0.851337,饥饿/n
14594,1,0,1,0.851337,看望/v
14595,1,0,1,0.851337,绘画/n
14596,1,1,0,0.851337,直觉/n
14597,1,1,0,0.851337,十七岁/m
14598,1,0,1,0.851337,对手/v
14599,1,0,1,0.851337,瞎子/n
14600,1,0,1,0.851337,屏住/v
14601,1,1,0,0.851337,隧道/n
14602,1,0,1,0.851337,寒风/n
14603,1,1,0,0.851337,工/n
14604,1,1,0,0.851337,以免/c
14605,1,0,1,0.851337,情侣/n
14606,1,0,1,0.851337,冰雹/n
14607,1,0,1,0.851337,加倍/m
14608,1,0,1,0.851337,浓/a
14609,1,0,1,0.851337,升/v
14610,1,0,1,0.851337,膨胀/v
14611,1,0,1,0.851337,金黄色/n
14612,1,1,0,0.851337,敌/n
14613,1,1,0,0.851337,两根/m
14614,1,1,0,0.851337,十二岁/m
14615,1,1,0,0.851337,搜索/v
14616,1,0,1,0.851337,底/f
14617,1,0,1,0.851337,回身/v
14618,1,0,1,0.851337,圣/n
14619,1,0,1,0.851337,稍/d
14620,1,1,0,0.851337,挽/v
14621,1,1,0,0.851337,担任/v
14622,1,0,1,0.851337,羞涩/a
14623,1,0,1,0.851337,蓝/a
14624,1,1,0,0.851337,欲/d
14625,1,1,0,0.851337,滚开/v
14626,1,0,1,0.851337,震得/v
14627,1,0,1,0.851337,狂叫/v
14628,1,1,0,0.851337,几条/m
14629,1,1,0,0.851337,贝特/nrt
14630,1,0,1,0.851337,略/d
14631,1,1,0,0.851337,西方/s
14632,1,1,0,0.851337,揍/v
14633,1,1,0,0.851337,路过/v
14634,1,1,0,0.851337,四下里/m
14635,1,1,0,0.851337,练习/v
14636,1,0,1,0.851337,巳/mg
14637,1,1,0,0.851337,迪子/nr
14638,1,1,0,0.851337,追问/v
14639,1,0,1,0.851337,幕布/n
14640,1,0,1,0.851337,弥撒/v
14641,1,0,1,0.851337,相处/d
14642,1,1,0,0.851337,空空/n
14643,1,0,1,0.851337,潇洒/a
14644,1,0,1,0.851337,机灵/n
14645,1,0,1,0.851337,开外/v
14646,1,0,1,0.851337,静/nr
14647,1,1,0,0.851337,风波/n
14648,1,0,1,0.851337,悲剧/n
14649,1,1,0,0.851337,度/zg
14650,1,1,0,0.851337,四天/m
14651,1,1,0,0.851337,做成/v
14652,1,1,0,0.851337,一致/d
14653,1,1,0,0.851337,譬如/v
14654,1,1,0,0.851337,适应/v
14655,1,0,1,0.851337,开会/v
14656,1,1,0,0.851337,西门/ns
14657,1,0,1,0.851337,破旧/z
14658,1,0,1,0.851337,驾驶/v
14659,1,0,1,0.851337,强壮/a
14660,1,1,0,0.851337,图/n
