Rank by t,Freq,Freq(L),Freq(R),t值,搭配词
12641,1,1,0,0.951643,大使/n
12642,1,1,0,0.951643,克/q
12643,1,1,0,0.951643,茫茫然/z
12644,1,1,0,0.951643,小宝宝/nr
12645,1,0,1,0.951643,黄澄澄/nr
12646,1,0,1,0.951643,土墩/n
12647,1,1,0,0.951643,白灵/nr
12648,1,1,0,0.951643,陆/nr
12649,1,0,1,0.951643,体育/vn
12650,1,1,0,0.951643,否/zg
12651,1,1,0,0.951643,史可法/nr
12652,1,0,1,0.951643,拦住/v
12653,1,0,1,0.951643,拿定/v
12654,1,0,1,0.951643,安娥/n
12655,1,1,0,0.951643,咬了一口/i
12656,1,1,0,0.951643,纠纷/n
12657,1,1,0,0.951643,伊娃/nr
12658,1,1,0,0.951643,办事处/n
12659,1,0,1,0.951643,低矮/a
12660,1,0,1,0.951643,庆云/ns
12661,1,0,1,0.951643,按捺不住/i
12662,1,0,1,0.951643,课本/n
12663,1,0,1,0.951643,按捺/v
12664,1,0,1,0.951643,挑起/v
12665,1,0,1,0.951643,鹿兆鹏/nr
12666,1,0,1,0.951643,挣开/v
12667,1,1,0,0.951643,倔强/a
12668,1,0,1,0.951643,嘻嘻哈哈/z
12669,1,0,1,0.951643,伶俐/a
12670,1,0,1,0.951643,绚烂/a
12671,1,1,0,0.951643,召唤/v
12672,1,1,0,0.951643,证章/n
12673,1,1,0,0.951643,青衣/n
12674,1,0,1,0.951643,捧住/v
12675,1,0,1,0.951643,帘/q
12676,1,1,0,0.951643,尝试/vn
12677,1,0,1,0.951643,h/eng
12678,1,0,1,0.951643,大浪/nz
12679,1,1,0,0.951643,日记本/n
12680,1,1,0,0.951643,小照/n
12681,1,0,1,0.951643,左顾右盼/i
12682,1,1,0,0.951643,联邦/n
12683,1,0,1,0.951643,炮口/n
12684,1,1,0,0.951643,烤鸭/n
12685,1,0,1,0.951643,掉进/v
12686,1,0,1,0.951643,怀表/v
12687,1,0,1,0.951643,霜降/n
12688,1,1,0,0.951643,克莱德/nr
12689,1,0,1,0.951643,南路/ns
12690,1,1,0,0.951643,规划/n
12691,1,0,1,0.951643,男士/n
12692,1,1,0,0.951643,荀/nr
12693,1,0,1,0.951643,军里/s
12694,1,0,1,0.951643,城内/s
12695,1,1,0,0.951643,宗/n
12696,1,1,0,0.951643,到期/d
12697,1,1,0,0.951643,十五年/m
12698,1,0,1,0.951643,林徽因/nr
12699,1,0,1,0.951643,汪绶/nr
12700,1,1,0,0.951643,喝得/v
12701,1,1,0,0.951643,学理/n
12702,1,0,1,0.951643,悲苦/an
12703,1,1,0,0.951643,流泻/v
12704,1,1,0,0.951643,四天/m
12705,1,0,1,0.951643,马子充/nr
12706,1,1,0,0.951643,第四天/m
12707,1,0,1,0.951643,桑蒂/nr
12708,1,0,1,0.951643,耶路/nr
12709,1,0,1,0.951643,提升/v
12710,1,0,1,0.951643,音量/n
12711,1,0,1,0.951643,轮流/n
12712,1,0,1,0.951643,短文/n
12713,1,1,0,0.951643,颇受/v
12714,1,1,0,0.951643,多拉/nrt
12715,1,1,0,0.951643,采之君/nr
12716,1,1,0,0.951643,间或/d
12717,1,0,1,0.951643,插身/v
12718,1,0,1,0.951643,十七岁/m
12719,1,1,0,0.951643,保住/v
12720,1,1,0,0.951643,哨兵/n
12721,1,0,1,0.951643,忽闪/z
12722,1,1,0,0.951643,颤颤地/z
12723,1,0,1,0.951643,半身/m
12724,1,1,0,0.951643,木船/n
12725,1,0,1,0.951643,黄头发/nr
12726,1,0,1,0.951643,支吾/v
12727,1,0,1,0.951643,收不到/v
12728,1,1,0,0.951643,体格/n
12729,1,0,1,0.951643,姨母/n
12730,1,1,0,0.951643,回寺/nz
12731,1,0,1,0.951643,小红/nr
12732,1,0,1,0.951643,不良/a
12733,1,1,0,0.951643,安德蕾/nr
12734,1,1,0,0.951643,试试看/v
12735,1,0,1,0.951643,样儿/n
12736,1,1,0,0.951643,气浪/n
12737,1,0,1,0.951643,汉斯/nz
12738,1,1,0,0.951643,情敌/n
12739,1,0,1,0.951643,改革/vn
12740,1,0,1,0.951643,骄傲地/i
12741,1,0,1,0.951643,晴/nz
12742,1,0,1,0.951643,搀/v
12743,1,1,0,0.951643,伊德里斯/nrt
12744,1,0,1,0.951643,铁桶/n
12745,1,1,0,0.951643,梅利莎/nrt
12746,1,1,0,0.951643,上坡/ns
12747,1,1,0,0.951643,小费/n
12748,1,1,0,0.951643,一事/n
12749,1,0,1,0.951643,敏捷/a
12750,1,0,1,0.951643,开处/v
12751,1,1,0,0.951643,百货公司/n
12752,1,0,1,0.951643,连想/n
12753,1,0,1,0.951643,散布/v
12754,1,0,1,0.951643,塞住/v
12755,1,0,1,0.951643,ｋ/x
12756,1,0,1,0.951643,退去/v
12757,1,0,1,0.951643,唯独/d
12758,1,0,1,0.951643,忿恨/a
12759,1,1,0,0.951643,四人帮/j
12760,1,1,0,0.951643,何曾/nr
12761,1,0,1,0.951643,逃脱/v
12762,1,0,1,0.951643,点菜/n
12763,1,0,1,0.951643,写给/v
12764,1,0,1,0.951643,答非所问/l
12765,1,1,0,0.951643,米饭/n
12766,1,1,0,0.951643,针管/n
12767,1,0,1,0.951643,十一岁/m
12768,1,0,1,0.951643,暗渠/n
12769,1,0,1,0.951643,胜利者/n
12770,1,0,1,0.951643,一去不回/i
12771,1,0,1,0.951643,懂事/v
12772,1,1,0,0.951643,自修/v
12773,1,0,1,0.951643,无误/v
12774,1,1,0,0.951643,纯子/n
12775,1,0,1,0.951643,老清/nr
12776,1,1,0,0.951643,左颊/n
12777,1,0,1,0.951643,一摸/d
12778,1,0,1,0.951643,映出/v
12779,1,1,0,0.951643,存款/n
12780,1,1,0,0.951643,葡萄藤/n
12781,1,1,0,0.951643,萝卜/n
12782,1,1,0,0.951643,溪/n
12783,1,1,0,0.951643,图案/n
12784,1,0,1,0.951643,借书/n
12785,1,1,0,0.951643,作事/n
12786,1,1,0,0.951643,淡/n
12787,1,0,1,0.951643,暧昧/a
12788,1,0,1,0.951643,谄媚/v
12789,1,1,0,0.951643,庆福/nz
12790,1,1,0,0.951643,愚陋/a
12791,1,0,1,0.951643,边儿/n
12792,1,1,0,0.951643,传译/v
12793,1,1,0,0.951643,着去/v
12794,1,1,0,0.951643,益发/nz
12795,1,1,0,0.951643,痴心/n
12796,1,0,1,0.951643,也常/d
12797,1,1,0,0.951643,马尔/nr
12798,1,1,0,0.951643,塞夫/nrt
12799,1,1,0,0.951643,永不/d
12800,1,1,0,0.951643,取笑/v
12801,1,0,1,0.951643,纸袋/n
12802,1,1,0,0.951643,大计/n
12803,1,0,1,0.951643,马鞍/nr
12804,1,1,0,0.951643,凉棚/n
12805,1,0,1,0.951643,蜻蜓/n
12806,1,0,1,0.951643,汪汪叫/z
12807,1,0,1,0.951643,嘭/o
12808,1,1,0,0.951643,杳无音讯/i
12809,1,1,0,0.951643,模样儿/n
12810,1,0,1,0.951643,花坛/n
12811,1,0,1,0.951643,舅家/n
12812,1,0,1,0.951643,张永红/nr
12813,1,0,1,0.951643,写来/v
12814,1,1,0,0.951643,旋舞/v
12815,1,1,0,0.951643,人脸/n
12816,1,1,0,0.951643,石头堆/n
12817,1,1,0,0.951643,凝/v
12818,1,1,0,0.951643,了望台/nr
12819,1,1,0,0.951643,丛里/q
12820,1,1,0,0.951643,令郎/nrt
12821,1,0,1,0.951643,作弄/v
12822,1,1,0,0.951643,置身/v
12823,2,1,1,0.935508,不停/d
12824,2,2,0,0.935508,隔/v
12825,2,1,1,0.935508,留/v
12826,1,1,0,0.927465,穷光蛋/n
12827,1,0,1,0.927465,交上/n
12828,1,0,1,0.927465,哗/vg
12829,1,1,0,0.927465,窗户纸/n
12830,1,1,0,0.927465,听众/n
12831,1,1,0,0.927465,应承/v
12832,1,0,1,0.927465,地一笑/l
12833,1,0,1,0.927465,噗/zg
12834,1,0,1,0.927465,生前/t
12835,1,0,1,0.927465,小黑/z
12836,1,0,1,0.927465,黄金/n
12837,1,0,1,0.927465,王宫/nr
12838,1,1,0,0.927465,毕业/n
12839,1,1,0,0.927465,品味/n
12840,1,1,0,0.927465,提防/v
12841,1,1,0,0.927465,庄/nr
12842,1,0,1,0.927465,莱昂/nrt
12843,1,0,1,0.927465,埋伏/v
12844,1,0,1,0.927465,开拔/v
12845,1,0,1,0.927465,熟/a
12846,1,1,0,0.927465,茶座/n
12847,1,0,1,0.927465,短发/b
12848,1,1,0,0.927465,搁下/v
12849,1,0,1,0.927465,假/n
12850,1,0,1,0.927465,山石/n
12851,1,1,0,0.927465,困倦/a
12852,1,1,0,0.927465,眉目/n
12853,1,1,0,0.927465,分离/v
12854,1,1,0,0.927465,孟/nr
12855,1,0,1,0.927465,大踏步/d
12856,1,1,0,0.927465,面色/n
12857,1,0,1,0.927465,坦克/n
12858,1,0,1,0.927465,凄婉/a
12859,1,1,0,0.927465,较量/d
12860,1,1,0,0.927465,缓缓的/z
12861,1,0,1,0.927465,妇人孺子/i
12862,1,1,0,0.927465,彼岸/nrt
12863,1,1,0,0.927465,文恩/nr
12864,1,0,1,0.927465,贪婪/a
12865,1,1,0,0.927465,荣/nr
12866,1,0,1,0.927465,仙坡/ns
12867,1,0,1,0.927465,山东/ns
12868,1,1,0,0.927465,陈列/nr
12869,1,0,1,0.927465,一杆/m
12870,1,0,1,0.927465,董/nr
12871,1,0,1,0.927465,一条条/l
12872,1,1,0,0.927465,密密麻麻/z
12873,1,0,1,0.927465,嚷声/v
12874,1,1,0,0.927465,室外/s
12875,1,1,0,0.927465,天幕/n
12876,1,1,0,0.927465,褪下/v
12877,1,0,1,0.927465,妒意/v
12878,1,1,0,0.927465,激流/n
12879,1,1,0,0.927465,协理/n
12880,1,1,0,0.927465,秋玲/nr
12881,1,0,1,0.927465,东/f
12882,1,1,0,0.927465,式样/n
12883,1,1,0,0.927465,十一月/m
12884,1,1,0,0.927465,拍击/v
12885,1,0,1,0.927465,远远近近/n
12886,1,1,0,0.927465,骇人/n
12887,1,1,0,0.927465,远山/ns
12888,1,1,0,0.927465,平息/n
12889,1,0,1,0.927465,暴雨/n
12890,1,1,0,0.927465,基本/n
12891,1,1,0,0.927465,章程/n
12892,1,0,1,0.927465,昏花/z
12893,1,1,0,0.927465,瞭望/v
12894,1,0,1,0.927465,檐/ng
12895,1,1,0,0.927465,沉入/v
12896,1,1,0,0.927465,着床/v
12897,1,1,0,0.927465,狐疑/v
12898,1,0,1,0.927465,锣鼓声/i
12899,1,1,0,0.927465,小毛/n
12900,1,1,0,0.927465,钢/n
12901,1,1,0,0.927465,纹丝不动/i
12902,1,1,0,0.927465,约定/v
12903,1,0,1,0.927465,净/n
12904,1,0,1,0.927465,七点/m
12905,1,0,1,0.927465,上气不接下气/l
12906,1,0,1,0.927465,炮弹/n
12907,1,1,0,0.927465,倩儿/n
12908,1,1,0,0.927465,凑合/v
12909,1,0,1,0.927465,下台/v
12910,1,0,1,0.927465,闭得/v
12911,1,0,1,0.927465,瓢泼大雨/i
12912,1,0,1,0.927465,下降/v
12913,1,1,0,0.927465,票/n
12914,1,1,0,0.927465,阿河/ns
12915,1,1,0,0.927465,顺当/p
12916,1,1,0,0.927465,风向/n
12917,1,0,1,0.927465,不合/v
12918,1,1,0,0.927465,钩钩/v
12919,1,1,0,0.927465,碰巧/d
12920,1,0,1,0.927465,其它/r
12921,1,1,0,0.927465,女孩儿/n
12922,1,1,0,0.927465,吊/zg
12923,1,1,0,0.927465,博物馆/n
12924,1,0,1,0.927465,炒菜/n
12925,1,1,0,0.927465,四射/v
12926,1,0,1,0.927465,截断/v
12927,1,1,0,0.927465,奉/v
12928,1,1,0,0.927465,孩娃/n
12929,1,0,1,0.927465,蹊跷/a
12930,1,1,0,0.927465,傻话/n
12931,1,1,0,0.927465,形影/n
12932,1,0,1,0.927465,踪迹/n
12933,1,1,0,0.927465,脚尖/n
12934,1,0,1,0.927465,不长/v
12935,1,0,1,0.927465,静止/v
12936,1,1,0,0.927465,智力/n
12937,1,1,0,0.927465,梁/nr
12938,1,1,0,0.927465,设/v
12939,1,0,1,0.927465,眼波/n
12940,1,1,0,0.927465,得来/v
12941,1,0,1,0.927465,辩护/v
12942,1,1,0,0.927465,妮/zg
12943,1,1,0,0.927465,项链/n
12944,1,1,0,0.927465,语录/n
12945,1,0,1,0.927465,花圃/nr
12946,1,0,1,0.927465,传闻/n
12947,1,1,0,0.927465,下过/v
12948,1,1,0,0.927465,够不着/l
12949,1,1,0,0.927465,扮着/v
12950,1,1,0,0.927465,舒展/vn
12951,1,0,1,0.927465,苍茫/z
12952,1,1,0,0.927465,师范/nr
12953,1,1,0,0.927465,极好/d
12954,1,1,0,0.927465,毛泽东/nr
12955,1,0,1,0.927465,扔下/v
12956,1,0,1,0.927465,觉到/v
12957,1,0,1,0.927465,拉车/n
12958,1,0,1,0.927465,二里/nrt
12959,1,0,1,0.927465,云仙/nr
12960,1,1,0,0.927465,马太/nr
12961,1,1,0,0.927465,帐/q
12962,1,0,1,0.927465,病态/n
12963,1,0,1,0.927465,疑虑/v
12964,1,1,0,0.927465,交待/v
12965,1,0,1,0.927465,人声鼎沸/i
12966,1,0,1,0.927465,穿梭/v
12967,1,0,1,0.927465,蹒跚/v
12968,1,0,1,0.927465,滚出来/l
12969,1,0,1,0.927465,脑海中/l
12970,1,1,0,0.927465,辛佳/z
12971,1,0,1,0.927465,滚滚/z
12972,1,1,0,0.927465,沉睡/v
12973,1,1,0,0.927465,檀板/n
12974,1,0,1,0.927465,敌方/n
12975,1,1,0,0.927465,干干净净/z
12976,1,1,0,0.927465,甲板/n
12977,1,0,1,0.927465,炕沿/s
12978,1,1,0,0.927465,赛娜/nr
12979,1,0,1,0.927465,竹/n
12980,1,1,0,0.927465,匪徒/n
12981,1,1,0,0.927465,怀孕/v
12982,1,1,0,0.927465,季节/n
12983,1,0,1,0.927465,台子/n
12984,1,1,0,0.927465,正待/v
12985,1,1,0,0.927465,小山坡/nr
12986,1,0,1,0.927465,用以/v
12987,1,1,0,0.927465,憧憬/v
12988,1,1,0,0.927465,混账/v
12989,1,0,1,0.927465,止步/d
12990,1,0,1,0.927465,朗贝尔/nrt
12991,1,0,1,0.927465,直挺挺/z
12992,1,1,0,0.927465,知觉/v
12993,1,0,1,0.927465,芝的/n
12994,1,0,1,0.927465,从事/v
12995,1,0,1,0.927465,枪口/n
12996,1,1,0,0.927465,沙子/n
12997,1,1,0,0.927465,放肆/d
12998,1,1,0,0.927465,拔剑/v
12999,1,0,1,0.927465,入口处/i
13000,1,1,0,0.927465,来意/v
13001,1,1,0,0.927465,虚空/n
13002,1,0,1,0.927465,腰部/n
13003,1,0,1,0.927465,笠/nr
13004,1,1,0,0.927465,梳理/v
13005,1,0,1,0.927465,第三者/nz
13006,1,1,0,0.927465,卧/v
13007,1,1,0,0.927465,鼻涕/n
13008,1,1,0,0.927465,少妇/n
13009,1,1,0,0.927465,人马/n
13010,1,1,0,0.927465,船队/n
13011,1,1,0,0.927465,床板/n
13012,1,1,0,0.927465,红葡萄酒/n
13013,1,0,1,0.927465,呼唤声/i
13014,1,1,0,0.927465,嗡嗡地/z
13015,1,1,0,0.927465,转弯处/v
13016,1,1,0,0.927465,夜深/t
13017,1,1,0,0.927465,争辩/v
13018,1,0,1,0.927465,退伍/v
13019,1,1,0,0.927465,屋外/s
13020,1,0,1,0.927465,伤心地/n
13021,1,1,0,0.927465,唱戏/n
13022,1,0,1,0.927465,朱氏/nr
13023,1,0,1,0.927465,战抖/v
13024,1,1,0,0.927465,红线/n
13025,1,0,1,0.927465,仔细听/n
13026,1,0,1,0.927465,于右任/nr
13027,1,1,0,0.927465,侦察/v
13028,1,1,0,0.927465,词句/n
13029,1,0,1,0.927465,和光/nz
13030,1,1,0,0.927465,无尽/d
13031,1,0,1,0.927465,作起/v
13032,1,0,1,0.927465,压抑/v
13033,1,0,1,0.927465,德先叔/nr
13034,1,0,1,0.927465,翠儿/nr
13035,1,1,0,0.927465,爽直/a
13036,1,1,0,0.927465,班车/n
13037,1,1,0,0.927465,花生/n
13038,1,0,1,0.927465,梅真/nr
13039,1,1,0,0.927465,余实/n
13040,1,1,0,0.927465,转来转去/i
13041,1,0,1,0.927465,凉气/n
13042,1,1,0,0.927465,洛尼/nrt
13043,1,1,0,0.927465,11/m
13044,1,1,0,0.927465,小个子/n
13045,1,1,0,0.927465,愁容/n
13046,1,1,0,0.927465,曼台尔/ns
13047,1,0,1,0.927465,格调/n
13048,1,1,0,0.927465,进站/n
13049,1,1,0,0.927465,臂膀/n
13050,1,1,0,0.927465,段落/n
13051,1,1,0,0.927465,安心/v
13052,1,1,0,0.927465,练/v
13053,1,1,0,0.927465,金术士/n
13054,1,1,0,0.927465,廉访/v
13055,1,0,1,0.927465,含意/v
13056,1,1,0,0.927465,路程/n
13057,1,0,1,0.927465,停歇/v
13058,1,1,0,0.927465,虫声/n
13059,1,1,0,0.927465,促成/v
13060,1,0,1,0.927465,骤/d
13061,1,0,1,0.927465,时事/n
13062,1,1,0,0.927465,王婆/nr
13063,1,0,1,0.927465,侍从/v
13064,1,1,0,0.927465,思潮/n
13065,1,1,0,0.927465,警觉性/n
13066,1,1,0,0.927465,马克/nr
13067,1,1,0,0.927465,美貌/nz
13068,1,0,1,0.927465,竖立/v
13069,1,0,1,0.927465,黑乎乎/z
13070,1,1,0,0.927465,沉下/v
13071,1,1,0,0.927465,顶点/n
13072,1,1,0,0.927465,价值/n
13073,1,0,1,0.927465,礼拜堂/n
13074,1,0,1,0.927465,晶莹/a
13075,1,0,1,0.927465,骄傲/a
13076,1,1,0,0.927465,回望/v
13077,1,1,0,0.927465,想想看/l
13078,1,0,1,0.927465,掌管/v
13079,1,1,0,0.927465,自来/d
13080,1,1,0,0.927465,f/x
13081,1,0,1,0.927465,克制/v
13082,1,0,1,0.927465,推翻/v
13083,1,0,1,0.927465,顷刻/d
13084,1,1,0,0.927465,王家/n
13085,1,1,0,0.927465,发着/v
13086,1,1,0,0.927465,嫂/n
13087,1,1,0,0.927465,赵隆/nr
13088,1,0,1,0.927465,说谎/v
13089,1,1,0,0.927465,中毒/nz
13090,1,0,1,0.927465,关掉/v
13091,1,1,0,0.927465,山洪/nr
13092,1,1,0,0.927465,炮兵/n
13093,1,1,0,0.927465,热血/n
13094,1,0,1,0.927465,口/n
13095,1,0,1,0.927465,冲口而出/i
13096,1,1,0,0.927465,颈间/n
13097,1,0,1,0.927465,井/n
13098,1,1,0,0.927465,凭空/n
13099,1,1,0,0.927465,赚/v
13100,1,0,1,0.927465,九个/m
13101,1,0,1,0.927465,减轻/v
13102,1,0,1,0.927465,恭维/n
13103,1,0,1,0.927465,凯绥/nrt
13104,1,0,1,0.927465,本家/r
13105,1,1,0,0.927465,茶炊/n
13106,1,0,1,0.927465,巧妙/a
13107,1,1,0,0.927465,19/m
13108,1,0,1,0.927465,幼稚/a
13109,1,1,0,0.927465,几张/m
13110,1,1,0,0.927465,黄昏时候/l
13111,1,0,1,0.927465,满面笑容/i
13112,1,0,1,0.927465,廖公/nr
13113,1,1,0,0.927465,江面/n
13114,1,1,0,0.927465,一世/t
13115,1,0,1,0.927465,率领/v
13116,1,1,0,0.927465,狂热/a
13117,1,0,1,0.927465,迷失/v
13118,1,1,0,0.927465,医官/n
13119,1,1,0,0.927465,远近/t
13120,1,1,0,0.927465,罗汉/nr
13121,1,0,1,0.927465,动气/n
13122,1,0,1,0.927465,小卫/nr
13123,1,1,0,0.927465,旷野/nr
13124,1,0,1,0.927465,病重/n
13125,1,1,0,0.927465,没命/v
13126,1,1,0,0.927465,比方/n
13127,1,0,1,0.927465,傲然/d
13128,1,1,0,0.927465,打趣/v
13129,1,0,1,0.927465,旋涡/n
13130,1,1,0,0.927465,面具/n
13131,1,0,1,0.927465,工资/vn
13132,1,0,1,0.927465,亲昵/a
13133,1,1,0,0.927465,三毛/n
13134,1,1,0,0.927465,吵吵嚷嚷/v
13135,1,1,0,0.927465,罢休/v
13136,1,0,1,0.927465,心肝/n
13137,1,1,0,0.927465,一两声/m
13138,1,0,1,0.927465,照射/v
13139,1,0,1,0.927465,树根/n
13140,1,0,1,0.927465,急流/n
13141,1,0,1,0.927465,依恋/v
13142,1,1,0,0.927465,信息/n
13143,1,0,1,0.927465,圣洁/a
13144,1,0,1,0.927465,厮打/v
13145,1,0,1,0.927465,文明/nr
13146,1,1,0,0.927465,告退/v
13147,1,1,0,0.927465,起居室/n
13148,1,1,0,0.927465,起舞/v
13149,1,1,0,0.927465,海关/ns
13150,1,1,0,0.927465,狰狞/a
13151,1,1,0,0.927465,想一想/i
13152,1,0,1,0.927465,施永桂/nr
13153,1,1,0,0.927465,苏子/nr
13154,1,0,1,0.927465,年前/t
13155,1,1,0,0.927465,跨进/v
13156,1,1,0,0.927465,沉默不语/i
13157,1,0,1,0.927465,撂/v
13158,1,1,0,0.927465,霍维兹/nr
13159,1,1,0,0.927465,电台/n
13160,1,1,0,0.927465,语/n
13161,1,1,0,0.927465,问答/v
13162,1,1,0,0.927465,鞭炮/n
13163,1,0,1,0.927465,游移/v
13164,1,1,0,0.927465,形成/v
13165,1,1,0,0.927465,怨/v
13166,1,1,0,0.927465,迈步/v
13167,1,0,1,0.927465,缩回来/i
13168,1,0,1,0.927465,大舅/n
13169,1,0,1,0.927465,两套/m
13170,1,1,0,0.927465,嘶哑/a
13171,1,1,0,0.927465,女巫/n
13172,1,0,1,0.927465,追上来/v
13173,1,1,0,0.927465,休息室/nz
13174,1,1,0,0.927465,劈头/n
13175,1,0,1,0.927465,乱摸/v
13176,1,0,1,0.927465,作罢/v
13177,1,1,0,0.927465,尼卡/nr
13178,1,1,0,0.927465,诺尔/nrt
13179,1,1,0,0.927465,辛楣/nr
13180,1,0,1,0.927465,倘/c
13181,1,0,1,0.927465,符咒/v
13182,1,0,1,0.927465,游客/n
13183,1,0,1,0.927465,大张/m
13184,1,1,0,0.927465,马哈/nr
13185,1,0,1,0.927465,以往/t
13186,1,1,0,0.927465,朗/v
13187,1,0,1,0.927465,大堤/n
13188,1,1,0,0.927465,牛/nr
13189,1,0,1,0.927465,北边/f
13190,1,1,0,0.927465,照镜子/n
13191,1,1,0,0.927465,两三天/m
13192,1,0,1,0.927465,巷口/s
13193,1,1,0,0.927465,真叫人/n
13194,1,0,1,0.927465,剪刀/n
13195,1,0,1,0.927465,手边/s
13196,1,1,0,0.927465,瑞尔/ns
13197,1,0,1,0.927465,街垒/n
13198,1,0,1,0.927465,金军/nr
13199,1,0,1,0.927465,埃/ns
13200,1,0,1,0.927465,大姑/n
13201,1,0,1,0.927465,看家/v
13202,1,1,0,0.927465,平台/n
13203,1,1,0,0.927465,牧场/n
13204,1,1,0,0.927465,弹药/n
13205,1,0,1,0.927465,酣睡/v
13206,1,0,1,0.927465,李十娘/nr
13207,1,0,1,0.927465,章星/nr
13208,1,0,1,0.927465,不然的话/l
13209,1,1,0,0.927465,游荡/v
13210,1,1,0,0.927465,阔/a
13211,1,0,1,0.927465,几家/m
13212,1,1,0,0.927465,艺术家/n
13213,1,1,0,0.927465,远离/v
13214,1,0,1,0.927465,小张/n
13215,1,1,0,0.927465,圆桌/n
13216,1,0,1,0.927465,张嫂/nr
13217,1,1,0,0.927465,出去玩/n
13218,1,1,0,0.927465,原野/n
13219,1,1,0,0.927465,芳子/n
13220,1,0,1,0.927465,第一句/m
13221,1,0,1,0.927465,再说下去/l
13222,1,1,0,0.927465,冰雪/n
13223,1,0,1,0.927465,发软/a
13224,1,1,0,0.927465,科学家/n
13225,1,0,1,0.927465,取得/v
13226,1,0,1,0.927465,恶劣/a
13227,1,1,0,0.927465,申斥/v
13228,1,1,0,0.927465,八日/t
13229,1,1,0,0.927465,比较清楚/l
13230,1,1,0,0.927465,漆/v
13231,1,1,0,0.927465,陈玛/nr
13232,1,1,0,0.927465,荔/n
13233,1,0,1,0.927465,场所/n
13234,1,0,1,0.927465,香炉/n
13235,1,0,1,0.927465,分外/vn
13236,1,1,0,0.927465,演讲/v
13237,1,1,0,0.927465,帆船/n
13238,1,0,1,0.927465,笨/a
13239,1,1,0,0.927465,很亮/a
13240,1,0,1,0.927465,笨拙/a
13241,1,1,0,0.927465,心目/n
13242,1,1,0,0.927465,一时之间/l
13243,1,0,1,0.927465,海浪/nz
13244,1,1,0,0.927465,瘦小/z
13245,1,0,1,0.927465,哑巴/n
13246,1,1,0,0.927465,水点/n
13247,1,0,1,0.927465,金色/n
13248,1,0,1,0.927465,脚色/n
13249,1,1,0,0.927465,董子将/nr
13250,1,0,1,0.927465,压住/v
13251,1,1,0,0.927465,泉水/ns
13252,1,1,0,0.927465,调皮/n
13253,1,1,0,0.927465,维也纳/ns
13254,1,1,0,0.927465,巴奴/nrt
13255,1,1,0,0.927465,东北/ns
13256,1,1,0,0.927465,平亚/ns
13257,1,0,1,0.927465,台前/s
13258,1,0,1,0.927465,死对头/n
13259,1,1,0,0.927465,坐定/v
13260,1,0,1,0.927465,叽叽/o
13261,1,0,1,0.927465,哑然失笑/i
13262,1,1,0,0.927465,打主意/n
13263,1,1,0,0.927465,主仆/n
13264,1,1,0,0.927465,仇恨/n
13265,1,1,0,0.927465,机枪/n
13266,1,1,0,0.927465,往下/d
13267,1,1,0,0.927465,苍凉/a
13268,1,1,0,0.927465,长女/n
13269,1,1,0,0.927465,在座/v
13270,1,0,1,0.927465,反攻/vn
13271,1,1,0,0.927465,烈日/n
13272,1,0,1,0.927465,男低音/n
13273,1,0,1,0.927465,猫头鹰/n
13274,1,0,1,0.927465,急骤/n
13275,1,0,1,0.927465,鼓/v
13276,1,1,0,0.927465,品尝/v
13277,1,1,0,0.927465,扇门/n
13278,1,1,0,0.927465,午睡/v
13279,1,0,1,0.927465,暴风/n
13280,1,1,0,0.927465,眼花缭乱/i
13281,1,0,1,0.927465,呼喊声/i
13282,1,1,0,0.927465,藤子/n
13283,1,1,0,0.927465,闹起来/l
13284,1,0,1,0.927465,过往/t
13285,1,0,1,0.927465,枯枝/n
13286,1,1,0,0.927465,传令/n
13287,1,0,1,0.927465,蹄声/n
13288,1,1,0,0.927465,送葬/v
13289,1,0,1,0.927465,性急/a
13290,1,0,1,0.927465,小孩儿/n
13291,1,0,1,0.927465,奥/j
13292,1,1,0,0.927465,枣子/n
13293,1,1,0,0.927465,把守/v
13294,1,0,1,0.927465,声声/n
13295,1,0,1,0.927465,爆炸声/n
13296,1,1,0,0.927465,安息/v
13297,1,1,0,0.927465,嗥叫/v
13298,1,0,1,0.927465,出世/v
13299,1,0,1,0.927465,侍妾/n
13300,1,0,1,0.927465,台下/s
13301,1,1,0,0.927465,检阅/v
13302,1,0,1,0.927465,板门/n
13303,1,0,1,0.927465,弹钢琴/n
13304,1,0,1,0.927465,烈/a
13305,1,0,1,0.927465,珊瑚/n
13306,1,0,1,0.927465,套鞋/n
13307,1,0,1,0.927465,随风/n
13308,1,1,0,0.927465,鸣声/n
13309,1,1,0,0.927465,倾吐/v
13310,1,0,1,0.927465,瓮声瓮气/l
13311,1,1,0,0.927465,徐徐/nr
13312,1,0,1,0.927465,刘孔和/nr
13313,1,1,0,0.927465,宽慰/a
13314,1,0,1,0.927465,各地/r
13315,1,0,1,0.927465,郭药师/nr
13316,1,0,1,0.927465,已来/d
13317,1,1,0,0.927465,鸦片/nz
13318,1,1,0,0.927465,玄虚/nr
13319,1,0,1,0.927465,弗雷德/nrt
13320,1,1,0,0.927465,笛子/n
13321,1,0,1,0.927465,吹响/vn
13322,1,1,0,0.927465,买办/v
13323,1,1,0,0.927465,好吃/v
13324,1,0,1,0.927465,咬住/v
13325,1,1,0,0.927465,噙/v
13326,1,1,0,0.927465,余伯良/nr
13327,1,0,1,0.927465,嗽/n
13328,1,0,1,0.927465,俯在/v
13329,1,1,0,0.927465,根子/n
