rank,搭配词,共现频数,全局频率,左侧,右侧,MI值
650,暴怒/v,2,2,0,2,5.3701
651,叮/zg,1,1,0,1,5.3701
652,呤呤/n,1,1,0,1,5.3701
653,只字不提/l,1,1,1,0,5.3701
654,进过/c,1,1,1,0,5.3701
655,马卢瓦/nr,1,1,0,1,5.3701
656,b/x,1,1,0,1,5.3701
657,whatd/eng,1,1,0,1,5.3701
658,youcall/eng,1,1,0,1,5.3701
659,x/x,1,1,0,1,5.3701
660,相忘/v,1,1,1,0,5.3701
661,清冷/a,1,1,1,0,5.3701
662,四星/nz,1,1,0,1,5.3701
663,卫生衣/n,1,1,1,0,5.3701
664,嘀/v,1,1,0,1,5.3701
665,短短几天/i,1,1,1,0,5.3701
666,佛化/nz,1,1,0,1,5.3701
667,花味/n,1,1,1,0,5.3701
668,刷/zg,1,1,0,1,5.3701
669,未归/v,1,1,1,0,5.3701
670,后怕/v,1,1,0,1,5.3701
671,陈胖子/nr,1,1,1,0,5.3701
672,六子/m,1,1,1,0,5.3701
673,呱叽呱叽/o,1,1,0,1,5.3701
674,凹下去/l,1,1,1,0,5.3701
675,街门/n,1,1,1,0,5.3701
676,咣啷/o,1,1,0,1,5.3701
677,挤过去/l,1,1,1,0,5.3701
678,扎入/v,1,1,0,1,5.3701
679,新世界/nz,1,1,0,1,5.3701
680,疑无路/i,1,1,1,0,5.3701
681,柳暗花明又一村/l,1,1,0,1,5.3701
682,花拉/nr,1,1,0,1,5.3701
683,轰通/o,1,1,0,1,5.3701
684,小车/n,1,1,1,0,5.3701
685,羞愧难当/l,1,1,0,1,5.3701
686,缩缩/v,1,1,0,1,5.3701
687,全景/n,1,1,1,0,5.3701
688,改向/v,1,1,0,1,5.3701
689,一下子打/m,1,1,0,1,5.3701
690,书函/n,1,1,1,0,5.3701
691,热浪/n,1,1,1,0,5.3701
692,村边/s,1,1,1,0,5.3701
693,完蛋/v,1,1,0,1,5.3701
694,云多/ns,1,1,0,1,5.3701
695,抛入/v,1,1,0,1,5.3701
696,靠紧/v,1,1,0,1,5.3701
697,公证人/n,1,1,1,0,5.3701
698,萦想/v,1,1,1,0,5.3701
699,褶纹/n,1,1,1,0,5.3701
700,括纹/n,1,1,0,1,5.3701
701,鼓词/n,1,1,0,1,5.3701
702,曲处/n,1,1,0,1,5.3701
703,十一二点/m,1,1,1,0,5.3701
704,机件/n,1,1,1,0,5.3701
705,顷/q,1,1,1,0,5.3701
706,哄然/v,1,1,1,0,5.3701
707,正数/n,1,1,1,0,5.3701
708,吉斯/nrt,1,1,1,0,5.3701
709,麦克/nr,1,1,1,0,5.3701
710,大吃大喝/l,1,1,1,0,5.3701
711,游艇/n,1,1,1,0,5.3701
712,五六天/m,1,1,1,0,5.3701
713,着即/d,1,1,0,1,5.3701
714,一个四十多岁/m,1,1,0,1,5.3701
715,送进来/v,1,1,0,1,5.3701
716,钢门/n,1,1,1,0,5.3701
717,锅巴/n,1,1,1,0,5.3701
718,拦腰/v,1,1,0,1,5.3701
719,土块/n,1,1,0,1,5.3701
720,呼憾/v,1,1,0,1,5.3701
721,好几眼/m,1,1,1,0,5.3701
722,东端/f,1,1,1,0,5.3701
723,举手赞成/vn,1,1,1,0,5.3701
724,散者/n,1,1,1,0,5.3701
725,悲叹/a,1,1,1,0,5.3701
726,上锁/v,1,1,1,0,5.3701
727,店伙/n,1,1,0,1,5.3701
728,闪了一下/i,1,1,0,1,5.3701
729,山冈/ns,1,1,1,0,5.3701
730,查票/v,1,1,1,0,5.3701
731,戴蓝/nr,1,1,0,1,5.3701
732,接客/v,1,1,0,1,5.3701
733,馆前/ns,1,1,1,0,5.3701
734,脸压/n,1,1,1,0,5.3701
735,白蝶/nr,1,1,0,1,5.3701
736,中响/n,1,1,1,0,5.3701
737,棉/n,1,1,0,1,5.3701
738,穿白/v,1,1,0,1,5.3701
739,红号/n,1,1,0,1,5.3701
740,传令兵/n,1,1,0,1,5.3701
741,进止/v,1,1,1,0,5.3701
742,李孝忠/nr,1,1,1,0,5.3701
743,烂衫/n,1,1,0,1,5.3701
744,笔杆/n,1,1,1,0,5.3701
745,耀眼夺目/i,1,1,1,0,5.3701
746,酒醒/v,1,1,0,1,5.3701
747,钵/ng,1,1,1,0,5.3701
748,事爬上/l,1,1,0,1,5.3701
749,草席/n,1,1,1,0,5.3701
750,恨事/n,1,1,0,1,5.3701
751,体格健壮/nr,1,1,0,1,5.3701
752,女宾/n,1,1,1,0,5.3701
753,煞是好看/l,1,1,1,0,5.3701
754,人身攻击/i,1,1,1,0,5.3701
755,关城/ns,1,1,0,1,5.3701
756,帆布床/n,1,1,1,0,5.3701
757,消除/v,1,1,0,1,5.3701
758,高个子/n,1,1,1,0,5.3701
759,置之不理/i,1,1,0,1,5.3701
760,回眼/v,1,1,0,1,5.3701
761,夸赞/nrt,1,1,1,0,5.3701
762,宠儿/n,1,1,1,0,5.3701
763,初醒/v,1,1,0,1,5.3701
764,骏/n,1,1,1,0,5.3701
765,私语/n,1,1,1,0,5.3701
766,小麻/nr,1,1,0,1,5.3701
767,蝇子/n,1,1,0,1,5.3701
768,渊默/a,1,1,1,0,5.3701
769,一反常态/l,1,1,0,1,5.3701
770,在校/v,1,1,1,0,5.3701
771,焕之去信/i,1,1,1,0,5.3701
772,岂知/v,1,1,1,0,5.3701
773,春风风人/i,1,1,1,0,5.3701
774,牛虻/n,1,1,0,1,5.3701
775,知更鸟/i,1,1,0,1,5.3701
776,翡翠/n,1,1,0,1,5.3701
777,翡/n,1,1,0,1,5.3701
778,偿还/v,1,1,1,0,5.3701
779,旧债/n,1,1,1,0,5.3701
780,一命呜呼/i,1,1,0,1,5.3701
781,碰碎/v,1,1,1,0,5.3701
782,鹂/nr,1,1,1,0,5.3701
783,桥梁/n,1,1,1,0,5.3701
784,方地/n,1,1,0,1,5.3701
785,锈红/n,1,1,0,1,5.3701
786,粗石/n,1,1,1,0,5.3701
787,咯喳/o,1,1,0,1,5.3701
788,灯楼/n,1,1,1,0,5.3701
789,鳌山/ns,1,1,1,0,5.3701
790,一声令下/l,1,1,0,1,5.3701
791,忽闻/v,1,1,1,0,5.3701
792,杜杜/nr,1,1,1,0,5.3701
793,往上爬/v,1,1,1,0,5.3701
794,乐极悲生/i,1,1,1,0,5.3701
795,颜阿骨/nr,1,1,0,1,5.3701
796,皮箱子/nr,1,1,1,0,5.3701
797,生手/n,1,1,1,0,5.3701
798,喵/o,1,1,0,1,5.3701
799,午休/ns,1,1,1,0,5.3701
800,莱茵/ns,1,1,1,0,5.3701
801,舆论界/n,1,1,1,0,5.3701
802,寒飙/n,1,1,0,1,5.3701
803,转日/t,1,1,0,1,5.3701
804,串门/n,1,1,1,0,5.3701
805,普卢塔克/nrt,1,1,0,1,5.3701
806,鬼哭神嚎/i,1,1,1,0,5.3701
807,神虫/n,1,1,1,0,5.3701
808,鼎/ng,1,1,1,0,5.3701
809,青剑/nr,1,1,0,1,5.3701
810,填补/v,1,1,1,0,5.3701
811,彪/q,1,1,0,1,5.3701
812,回肠/v,1,1,1,0,5.3701
813,一季/m,1,1,1,0,5.3701
814,惊道/v,1,1,0,1,5.3701
815,以先/d,1,1,0,1,5.3701
816,小刚/nr,1,1,1,0,5.3701
817,提好/v,1,1,1,0,5.3701
818,杨小光/nr,1,1,1,0,5.3701
819,之色/r,1,1,1,0,5.3701
820,一扫而光/i,1,1,0,1,5.3701
821,一扬下/i,1,1,0,1,5.3701
822,颔/v,1,1,0,1,5.3701
823,酒不醉/i,1,1,1,0,5.3701
824,自醉/v,1,1,1,0,5.3701
825,奔退/v,1,1,1,0,5.3701
826,红字/n,1,1,1,0,5.3701
827,垂泪/v,1,1,1,0,5.3701
828,转朝/t,1,1,0,1,5.3701
829,微叹/v,1,1,1,0,5.3701
830,要立/v,1,1,0,1,5.3701
831,故纸堆/n,1,1,1,0,5.3701
832,一时性/d,1,1,0,1,5.3701
833,板脸/n,1,1,1,0,5.3701
834,明一/t,1,1,0,1,5.3701
835,千里眼/i,1,1,1,0,5.3701
836,霎时/t,1,1,0,1,5.3701
837,茨堆/ns,1,1,1,0,5.3701
838,山莓/n,1,1,0,1,5.3701
839,苦待/v,1,1,1,0,5.3701
840,呼池/nr,1,1,0,1,5.3701
841,傻巴/n,1,1,1,0,5.3701
842,黑蛇/n,1,1,0,1,5.3701
843,松手/n,1,1,0,1,5.3701
844,一松/a,1,1,0,1,5.3701
845,堆出/v,1,1,0,1,5.3701
846,一梭/n,1,1,0,1,5.3701
847,示范表演/n,1,1,1,0,5.3701
848,苹果酒/n,1,1,1,0,5.3701
849,豪情/n,1,1,1,0,5.3701
850,菜蔬/n,1,1,1,0,5.3701
851,云来/ns,1,1,0,1,5.3701
852,吉力/n,1,1,0,1,5.3701
853,刮辣/z,1,1,0,1,5.3701
854,娇柔/a,1,1,0,1,5.3701
855,适应/v,1,1,1,0,5.3701
856,方形/n,1,1,0,1,5.3701
857,彩光/n,1,1,0,1,5.3701
858,甘道夫/nr,1,1,0,1,5.3701
859,压祝/v,1,1,1,0,5.3701
860,斯塔尔/nr,1,1,0,1,5.3701
861,牵手/v,1,1,0,1,5.3701
862,紫襟/n,1,1,0,1,5.3701
863,发昏/v,1,1,1,0,5.3701
864,鸟蛋/n,1,1,1,0,5.3701
865,仲/zg,1,1,1,0,5.3701
866,平夫人/nr,1,1,1,0,5.3701
867,抬眼望/v,1,1,0,1,5.3701
868,砂粒/n,1,1,0,1,5.3701
869,松动/a,1,1,0,1,5.3701
870,异香/n,1,1,0,1,5.3701
871,刺醒/v,1,1,0,1,5.3701
872,俊逸/nr,1,1,1,0,5.3701
873,困意/n,1,1,0,1,5.3701
874,石灰窑/n,1,1,0,1,5.3701
875,冰窟/n,1,1,1,0,5.3701
876,一股风/l,1,1,0,1,5.3701
877,踩住/v,1,1,0,1,5.3701
878,金正喜/nr,1,1,1,0,5.3701
879,塚/ng,1,1,1,0,5.3701
880,商会/n,1,1,1,0,5.3701
881,故态/n,1,1,1,0,5.3701
882,黎昔凤/nr,1,1,0,1,5.3701
883,一九八/m,1,1,1,0,5.3701
884,病榻/n,1,1,1,0,5.3701
885,呓语/n,1,1,1,0,5.3701
886,两对/m,1,1,1,0,5.3701
887,白眼珠/nr,1,1,1,0,5.3701
888,喧天/v,1,1,1,0,5.3701
889,摘皮/n,1,1,1,0,5.3701
890,尖气/a,1,1,0,1,5.3701
891,了直/v,1,1,1,0,5.3701
892,九十年代/m,1,1,1,0,5.3701
893,一跃而成/l,1,1,0,1,5.3701
894,副组长/n,1,1,0,1,5.3701
895,卧睡/v,1,1,1,0,5.3701
896,信手/n,1,1,1,0,5.3701
897,坚辞/v,1,1,1,0,5.3701
898,转调/v,1,1,0,1,5.3701
899,错处/n,1,1,1,0,5.3701
900,佟继芬/nr,1,1,1,0,5.3701
901,14/m,1,1,1,0,5.3701
902,猴王/nz,1,1,1,0,5.3701
903,电子表/n,1,1,1,0,5.3701
904,圣眷/n,1,1,0,1,5.3701
905,沟壑/n,1,1,0,1,5.3701
906,冠顶/n,1,1,1,0,5.3701
907,劈开/v,1,1,0,1,5.3701
908,空白处/n,1,1,0,1,5.3701
909,列举/v,1,1,0,1,5.3701
910,钢刀/n,1,1,0,1,5.3701
911,连嚷/v,1,1,0,1,5.3701
912,钉梢/n,1,1,1,0,5.3701
913,采风/v,1,1,1,0,5.3701
914,刺骨/n,1,1,0,1,5.3701
915,哄笑声/i,1,1,0,1,5.3701
916,弄脏/n,1,1,1,0,5.3701
917,大风雨/i,1,1,0,1,5.3701
918,深忧/nz,1,1,0,1,5.3701
919,相叠/v,1,1,1,0,5.3701
920,猴脑/n,1,1,0,1,5.3701
921,小队人马/n,1,1,1,0,5.3701
922,抽痛/a,1,1,0,1,5.3701
923,十来天/d,1,1,1,0,5.3701
924,浓睡/v,1,1,1,0,5.3701
925,炒栗子/n,1,1,0,1,5.3701
926,香气扑鼻/l,1,1,0,1,5.3701
927,骤起/v,1,1,0,1,5.3701
928,袭心/v,1,1,0,1,5.3701
929,采下/v,1,1,1,0,5.3701
930,锯气/n,1,1,0,1,5.3701
931,眼花/n,1,1,0,1,5.3701
932,笑谈/v,1,1,0,1,5.3701
933,紧缩/v,1,1,0,1,5.3701
934,一百米/m,1,1,1,0,5.3701
935,眼边/s,1,1,1,0,5.3701
936,轻碎/a,1,1,0,1,5.3701
937,秋老虎/nr,1,1,1,0,5.3701
938,轻风/n,1,1,0,1,5.3701
939,五六十/m,1,1,1,0,5.3701
940,钟磬声/nr,1,1,0,1,5.3701
941,防御/v,1,1,1,0,5.3701
942,圩子/n,1,1,0,1,5.3701
943,入口/ns,1,1,0,1,5.3701
944,鼓翅/v,1,1,0,1,5.3701
945,到此为止/l,1,1,1,0,5.3701
946,下写/v,1,1,0,1,5.3701
947,啼鸟/n,1,1,1,0,5.3701
948,脚道/n,1,1,0,1,5.3701
949,圆饼/n,1,1,1,0,5.3701
950,象掉/v,1,1,0,1,5.3701
951,鸡冠花/i,1,1,1,0,5.3701
952,刃儿/n,1,1,1,0,5.3701
953,游回去/l,1,1,0,1,5.3701
954,铲/v,1,1,0,1,5.3701
955,三反/b,1,1,0,1,5.3701
956,身材高大/n,1,1,0,1,5.3701
957,三轮车/n,1,1,0,1,5.3701
958,伕/yg,1,1,0,1,5.3701
959,心乱/a,1,1,1,0,5.3701
960,上下左右/m,1,1,0,1,5.3701
961,邪劲/a,1,1,0,1,5.3701
962,东街口/ns,1,1,1,0,5.3701
963,持枪/n,1,1,0,1,5.3701
964,包围住/nr,1,1,1,0,5.3701
965,绸条/n,1,1,0,1,5.3701
966,啸声/n,1,1,0,1,5.3701
967,季泽/n,1,1,1,0,5.3701
968,年头/n,1,1,1,0,5.3701
969,干成/v,1,1,0,1,5.3701
970,鱼标/n,1,1,1,0,5.3701
971,下堕/i,1,1,0,1,5.3701
972,夜深沉/i,1,1,1,0,5.3701
973,瘪嘴/n,1,1,0,1,5.3701
974,酸疼/a,1,1,1,0,5.3701
975,迁回/v,1,1,1,0,5.3701
976,下泪/v,1,1,0,1,5.3701
977,稍嫌/v,1,1,1,0,5.3701
978,下端/f,1,1,0,1,5.3701
979,俄里路/ns,1,1,1,0,5.3701
980,半山/ns,1,1,1,0,5.3701
981,大晴天/nr,1,1,1,0,5.3701
982,湖心/n,1,1,1,0,5.3701
983,偏东/n,1,1,1,0,5.3701
984,昏黄/z,1,1,1,0,5.3701
985,大片大片/nz,1,1,0,1,5.3701
986,夏尔正/nr,1,1,0,1,5.3701
987,小池/n,1,1,1,0,5.3701
988,性爱/n,1,1,1,0,5.3701
989,年久失修/l,1,1,1,0,5.3701
990,吉宛/nr,1,1,1,0,5.3701
991,二十六/m,1,1,1,0,5.3701
992,挈/g,1,1,0,1,5.3701
993,不卖/v,1,1,0,1,5.3701
994,旧衣/n,1,1,0,1,5.3701
995,滚雷/n,1,1,1,0,5.3701
996,不可捉摸/i,1,1,0,1,5.3701
997,酋/n,1,1,1,0,5.3701
998,悼亡/v,1,1,1,0,5.3701
999,宣/v,1,1,0,1,5.3701
1000,杨村/nr,1,1,1,0,5.3701
1001,瑛/g,1,1,1,0,5.3701
1002,晨钟/n,1,1,1,0,5.3701
1003,下说/v,1,1,0,1,5.3701
1004,几万/m,1,1,1,0,5.3701
1005,再比/v,1,1,0,1,5.3701
1006,叔祖/n,1,1,1,0,5.3701
1007,根由/p,1,1,0,1,5.3701
1008,锯断/n,1,1,1,0,5.3701
1009,牢固/a,1,1,0,1,5.3701
1010,坐上/v,1,1,0,1,5.3701
1011,忠心耿耿/i,1,1,1,0,5.3701
1012,季祥麟/nr,1,1,1,0,5.3701
1013,recoveryreport/eng,1,1,1,0,5.3701
1014,今晨/t,1,1,1,0,5.3701
1015,不能自已/i,1,1,0,1,5.3701
1016,透顶/n,1,1,1,0,5.3701
1017,游漾/v,1,1,1,0,5.3701
1018,自主/v,1,1,0,1,5.3701
1019,米尼翁/nr,1,1,1,0,5.3701
1020,丢下去/l,1,1,0,1,5.3701
1021,房产证/j,1,1,1,0,5.3701
1022,颐居/i,1,1,1,0,5.3701
1023,白墙/n,1,1,0,1,5.3701
1024,铃鼓/n,1,1,1,0,5.3701
1025,连点/d,1,1,0,1,5.3701
1026,姚嫂/nr,1,1,0,1,5.3701
1027,赛土/n,1,1,0,1,5.3701
1028,行孙/n,1,1,0,1,5.3701
1029,讫/g,1,1,1,0,5.3701
1030,询/vg,1,1,0,1,5.3701
1031,眼馋/v,1,1,0,1,5.3701
1032,出入证/j,1,1,1,0,5.3701
1033,树长/n,1,1,1,0,5.3701
1034,开怀大笑/l,1,1,1,0,5.3701
1035,新自/ns,1,1,0,1,5.3701
1036,不相称/n,1,1,0,1,5.3701
1037,富学仁/nr,1,1,1,0,5.3701
1038,印痕/n,1,1,1,0,5.3701
1039,悲老/a,1,1,1,0,5.3701
1040,手抱着/l,1,1,0,1,5.3701
1041,司之议/nr,1,1,1,0,5.3701
1042,青筋/n,1,1,0,1,5.3701
1043,绽露/v,1,1,0,1,5.3701
1044,明彻/a,1,1,0,1,5.3701
1045,烟气/n,1,1,0,1,5.3701
1046,六顺/ns,1,1,1,0,5.3701
1047,昏昏然/z,1,1,1,0,5.3701
1048,逛街/v,1,1,0,1,5.3701
1049,十秒/m,1,1,1,0,5.3701
1050,彩票/n,1,1,1,0,5.3701
1051,头彩/n,1,1,0,1,5.3701
1052,货源/n,1,1,1,0,5.3701
1053,卢森堡/nr,1,1,1,0,5.3701
1054,中风/ns,1,1,0,1,5.3701
1055,想象力/n,1,1,1,0,5.3701
1056,可惊/a,1,1,0,1,5.3701
1057,临命/vn,1,1,0,1,5.3701
1058,终时/d,1,1,0,1,5.3701
1059,一霎那/t,1,1,1,0,5.3701
1060,曲径通幽/i,1,1,1,0,5.3701
1061,顿悟/v,1,1,0,1,5.3701
1062,唐朝/t,1,1,0,1,5.3701
1063,灾星/n,1,1,1,0,5.3701
1064,临门/ns,1,1,0,1,5.3701
1065,美女/n,1,1,1,0,5.3701
1066,依斯/nr,1,1,1,0,5.3701
1067,卡雅/nrt,1,1,1,0,5.3701
1068,地表/n,1,1,1,0,5.3701
1069,黑金/n,1,1,1,0,5.3701
1070,苏丹/ns,1,1,0,1,5.3701
1071,莫征/nr,1,1,1,0,5.3701
1072,霍克/nr,1,1,0,1,5.3701
1073,斯里/nr,1,1,0,1,5.3701
1074,追风/v,1,1,0,1,5.3701
1075,洗牌/v,1,1,1,0,5.3701
1076,拍掉/v,1,1,0,1,5.3701
1077,问罪之师/n,1,1,0,1,5.3701
1078,三语/nz,1,1,0,1,5.3701
1079,华堂/nr,1,1,0,1,5.3701
1080,编审/v,1,1,1,0,5.3701
1081,卡马/nz,1,1,0,1,5.3701
1082,格/j,1,1,0,1,5.3701
1083,高度评价/n,1,1,1,0,5.3701
1084,排放/v,1,1,1,0,5.3701
1085,一言半语/i,1,1,1,0,5.3701
1086,希图/v,1,1,1,0,5.3701
1087,身居/n,1,1,1,0,5.3701
1088,要津/v,1,1,1,0,5.3701
1089,身外物/n,1,1,0,1,5.3701
1090,情网/n,1,1,1,0,5.3701
1091,越陷越深/i,1,1,1,0,5.3701
1092,遭报应/n,1,1,1,0,5.3701
1093,动荡不安/i,1,1,1,0,5.3701
1094,摔下/v,1,1,0,1,5.3701
1095,九节/t,1,1,1,0,5.3701
1096,赏识/v,1,1,1,0,5.3701
1097,有加/v,1,1,1,0,5.3701
1098,阴时晴/nr,1,1,1,0,5.3701
1099,疯人院/n,1,1,1,0,5.3701
1100,党委书记/n,1,1,0,1,5.3701
1101,操作/v,1,1,1,0,5.3701
1102,转出/v,1,1,0,1,5.3701
1103,笑脸相迎/i,1,1,1,0,5.3701
1104,激昂慷慨/i,1,1,0,1,5.3701
1105,凭信/n,1,1,1,0,5.3701
1106,冒充/v,1,1,0,1,5.3701
1107,五等/m,1,1,0,1,5.3701
1108,文官/n,1,1,0,1,5.3701
1109,大潮/n,1,1,1,0,5.3701
1110,羞辱/v,1,1,1,0,5.3701
1111,疾步/n,1,1,1,0,5.3701
1112,不往/v,1,1,1,0,5.3701
1113,凡/d,1,1,0,1,5.3701
1114,稀微/a,1,1,0,1,5.3701
1115,可吃/v,1,1,1,0,5.3701
1116,牠/zg,1,1,0,1,5.3701
1117,脏话/n,1,1,1,0,5.3701
1118,浮想/n,1,1,1,0,5.3701
1119,连翩/nr,1,1,1,0,5.3701
1120,灵机/n,1,1,0,1,5.3701
1121,雨冢/nr,1,1,0,1,5.3701
1122,不一而足/i,1,1,1,0,5.3701
1123,鹅毛大雪/i,1,1,0,1,5.3701
1124,变幻无常/i,1,1,1,0,5.3701
1125,乌云密布/nr,1,1,0,1,5.3701
1126,矮树/n,1,1,1,0,5.3701
1127,草房/n,1,1,1,0,5.3701
1128,赵鹤寿/nr,1,1,1,0,5.3701
1129,罗密欧/nr,1,1,1,0,5.3701
1130,高叠/z,1,1,1,0,5.3701
1131,倒坍/v,1,1,0,1,5.3701
1132,平铺/n,1,1,0,1,5.3701
1133,亨祖/nrt,1,1,1,0,5.3701
1134,剪下/n,1,1,0,1,5.3701
1135,吃眼前亏/l,1,1,1,0,5.3701
1136,谭/vn,1,1,1,0,5.3701
1137,怜香惜玉/i,1,1,0,1,5.3701
1138,小小年纪/n,1,1,1,0,5.3701
1139,抖起来/l,1,1,0,1,5.3701
1140,几担/m,1,1,1,0,5.3701
1141,破破烂烂/z,1,1,1,0,5.3701
1142,瓶罐/n,1,1,1,0,5.3701
1143,浆糊/n,1,1,1,0,5.3701
1144,糊/v,1,1,0,1,5.3701
1145,外层/n,1,1,1,0,5.3701
1146,冰害儿/n,1,1,1,0,5.3701
1147,老实人/n,1,1,1,0,5.3701
1148,龇起牙来/i,1,1,0,1,5.3701
1149,乡上/s,1,1,0,1,5.3701
1150,邮递员/n,1,1,0,1,5.3701
1151,书房门/n,1,1,0,1,5.3701
1152,锁柄/n,1,1,0,1,5.3701
1153,带框/n,1,1,0,1,5.3701
1154,民间/n,1,1,0,1,5.3701
1155,口上/s,1,1,1,0,5.3701
1156,乾枯/nr,1,1,0,1,5.3701
1157,毛毛雨/nr,1,1,1,0,5.3701
1158,家屋/n,1,1,0,1,5.3701
1159,1920/m,1,1,0,1,5.3701
1160,元月/t,1,1,0,1,5.3701
1161,260/m,1,1,1,0,5.3701
1162,亏欠/v,1,1,0,1,5.3701
1163,t/eng,1,1,1,0,5.3701
1164,埠/ng,1,1,1,0,5.3701
1165,云破/nr,1,1,0,1,5.3701
1166,天开/v,1,1,0,1,5.3701
1167,岸地/s,1,1,1,0,5.3701
1168,亚丽/nr,1,1,0,1,5.3701
1169,交得/v,1,1,0,1,5.3701
1170,非同寻常/i,1,1,0,1,5.3701
1171,项感/n,1,1,0,1,5.3701
1172,憔瘁/a,1,1,1,0,5.3701
1173,形容枯槁/i,1,1,1,0,5.3701
1174,欲念/n,1,1,0,1,5.3701
1175,信赖/n,1,1,1,0,5.3701
1176,顾苓/n,1,1,1,0,5.3701
1177,凛凛/z,1,1,0,1,5.3701
1178,历史感/n,1,1,0,1,5.3701
1179,同病相怜/i,1,1,0,1,5.3701
1180,不安全感/n,1,1,0,1,5.3701
1181,活机/n,1,1,0,1,5.3701
1182,泰然/z,1,1,1,0,5.3701
1183,厌世/v,1,1,0,1,5.3701
1184,悒悒/z,1,1,1,0,5.3701
1185,栏外/n,1,1,0,1,5.3701
1186,倒骇/a,1,1,0,1,5.3701
1187,分享/v,1,1,1,0,5.3701
1188,亮开/v,1,1,0,1,5.3701
1189,敲破/v,1,1,0,1,5.3701
1190,深紫/a,1,1,1,0,5.3701
1191,亮闪闪/z,1,1,0,1,5.3701
1192,对光/n,1,1,1,0,5.3701
1193,小蓉/nr,1,1,1,0,5.3701
1194,Ｇ/x,1,1,0,1,5.3701
1195,大面积/n,1,1,0,1,5.3701
1196,稻场/n,1,1,1,0,5.3701
1197,正文/nz,1,1,1,0,5.3701
1198,亻/y,1,1,0,1,5.3701
1199,热门话题/n,1,1,1,0,5.3701
1200,无足轻重/i,1,1,0,1,5.3701
1201,市报/n,1,1,0,1,5.3701
1202,睿智/a,1,1,0,1,5.3701
1203,行车/n,1,1,1,0,5.3701
1204,一摞/m,1,1,0,1,5.3701
1205,世人/n,1,1,0,1,5.3701
1206,公共/b,1,1,0,1,5.3701
1207,久远/d,1,1,0,1,5.3701
1208,示范动作/vn,1,1,0,1,5.3701
1209,四里/m,1,1,1,0,5.3701
1210,声名/n,1,1,1,0,5.3701
1211,冒成/v,1,1,1,0,5.3701
1212,%/x,1,1,1,0,5.3701
1213,细流/n,1,1,1,0,5.3701
1214,后领/n,1,1,0,1,5.3701
1215,一闪而过/l,1,1,0,1,5.3701
1216,白白胖胖/z,1,1,1,0,5.3701
1217,道人/n,1,1,0,1,5.3701
1218,退下来/l,1,1,0,1,5.3701
1219,十字街口/l,1,1,0,1,5.3701
1220,中的苏/ns,1,1,1,0,5.3701
1221,跃/vg,1,1,0,1,5.3701
1222,不别而行/i,1,1,1,0,5.3701
1223,赖得尔/nr,1,1,1,0,5.3701
1224,门阶/n,1,1,1,0,5.3701
1225,后台/n,1,1,0,1,5.3701
1226,门把手/n,1,1,1,0,5.3701
1227,樱/nr,1,1,1,0,5.3701
1228,送过来/l,1,1,0,1,5.3701
1229,正感/a,1,1,1,0,5.3701
1230,一代/m,1,1,0,1,5.3701
1231,田岗后/nr,1,1,1,0,5.3701
1232,气馁/a,1,1,1,0,5.3701
1233,穹顶/n,1,1,0,1,5.3701
1234,千头万绪/i,1,1,1,0,5.3701
1235,扎下来/v,1,1,0,1,5.3701
1236,从天/t,1,1,0,1,5.3701
1237,披巾/n,1,1,0,1,5.3701
1238,清歌/n,1,1,1,0,5.3701
1239,徐吐/nr,1,1,1,0,5.3701
1240,万有引力/l,1,1,0,1,5.3701
1241,定律/n,1,1,0,1,5.3701
1242,典当/a,1,1,0,1,5.3701
1243,扑出来/l,1,1,0,1,5.3701
1244,丹尚/nr,1,1,1,0,5.3701
1245,脂肪/n,1,1,1,0,5.3701
1246,轻烟/n,1,1,1,0,5.3701
1247,庙门/n,1,1,1,0,5.3701
1248,粱/nr,1,1,1,0,5.3701
1249,保甲/n,1,1,1,0,5.3701
1250,幕中/s,1,1,0,1,5.3701
1251,中门/n,1,1,0,1,5.3701
1252,副爷/n,1,1,1,0,5.3701
1253,叶知秋/nr,1,1,1,0,5.3701
1254,皱褶/n,1,1,1,0,5.3701
1255,和森/nr,1,1,0,1,5.3701
1256,傍晚时候/t,1,1,1,0,5.3701
1257,馥郁/z,1,1,1,0,5.3701
1258,相峙/v,1,1,1,0,5.3701
1259,设营/vn,1,1,1,0,5.3701
1260,无家汉/nr,1,1,1,0,5.3701
1261,大黄/b,1,1,1,0,5.3701
1262,吃紧/v,1,1,1,0,5.3701
1263,中枢/n,1,1,0,1,5.3701
1264,圣诞树/n,1,1,1,0,5.3701
1265,一程/n,1,1,1,0,5.3701
1266,火蛇/n,1,1,0,1,5.3701
1267,突突/vn,1,1,1,0,5.3701
1268,前部/f,1,1,0,1,5.3701
1269,想露/v,1,1,1,0,5.3701
1270,宿一宵/nr,1,1,1,0,5.3701
1271,满官/n,1,1,0,1,5.3701
1272,礼花/n,1,1,1,0,5.3701
1273,一个包/m,1,1,1,0,5.3701
1274,鸦巢/nz,1,1,1,0,5.3701
1275,泡里/n,1,1,0,1,5.3701
1276,断链/n,1,1,1,0,5.3701
1277,威尔斯/nrt,1,1,0,1,5.3701
1278,暴厉/a,1,1,1,0,5.3701
1279,斥喝/v,1,1,1,0,5.3701
1280,框子/n,1,1,0,1,5.3701
1281,杰蒙/a,1,1,1,0,5.3701
1282,有望/v,1,1,0,1,5.3701
1283,抽去/v,1,1,0,1,5.3701
